Date,Open,High,Low,Close,Adj Close,Volume
2021-03-01,385.5899963378906,390.9200134277344,380.57000732421875,389.5799865722656,388.3081970214844,105348800
2021-03-02,389.82000732421875,390.07000732421875,386.0,386.5400085449219,385.27813720703125,79595300
2021-03-03,385.7900085449219,386.8299865722656,381.30999755859375,381.4200134277344,380.1748352050781,119940200
2021-03-04,381.2200012207031,384.0,371.8800048828125,376.70001220703125,375.4702453613281,183433000
2021-03-05,380.4599914550781,384.760009765625,372.6400146484375,383.6300048828125,382.37762451171875,152039600
2021-03-08,384.6600036621094,387.67999267578125,381.4200134277344,381.7200012207031,380.4738464355469,123149200
2021-03-09,385.8500061035156,389.9100036621094,385.30999755859375,387.1700134277344,385.90606689453125,113633600
2021-03-10,389.69000244140625,391.3999938964844,388.1700134277344,389.5799865722656,388.3081970214844,109899400
2021-03-11,392.2300109863281,395.6499938964844,391.739990234375,393.5299987792969,392.24530029296875,86245000
2021-03-12,392.07000732421875,394.2099914550781,391.20001220703125,394.05999755859375,392.7735595703125,64653600
2021-03-15,394.3299865722656,396.69000244140625,392.0299987792969,396.4100036621094,395.11590576171875,73427200
2021-03-16,397.07000732421875,397.8299865722656,395.0799865722656,395.9100036621094,394.6175231933594,73722500
2021-03-17,394.5299987792969,398.1199951171875,393.29998779296875,397.260009765625,395.963134765625,97959300
2021-03-18,394.4800109863281,396.7200012207031,390.75,391.4800109863281,390.2019958496094,115349100
2021-03-19,389.8800048828125,391.57000732421875,387.1499938964844,389.4800109863281,389.4800109863281,113624500
2021-03-22,390.0299987792969,394.07000732421875,389.9700012207031,392.5899963378906,392.5899963378906,73778600
2021-03-23,391.9100036621094,393.4599914550781,388.6600036621094,389.5,389.5,90686600
2021-03-24,391.0,392.75,387.4700012207031,387.5199890136719,387.5199890136719,97588600
2021-03-25,385.9800109863281,390.54998779296875,383.8999938964844,389.70001220703125,389.70001220703125,116128600
2021-03-26,390.92999267578125,396.4100036621094,390.2900085449219,395.9800109863281,395.9800109863281,114409100
2021-03-29,394.3999938964844,396.75,392.80999755859375,395.7799987792969,395.7799987792969,108107600
2021-03-30,394.4200134277344,395.45001220703125,393.0199890136719,394.7300109863281,394.7300109863281,76262200
2021-03-31,395.3399963378906,398.0,395.30999755859375,396.3299865722656,396.3299865722656,112734200
2021-04-01,398.3999938964844,400.6700134277344,398.17999267578125,400.6099853515625,400.6099853515625,99682900
