Date,Open,High,Low,Close,Adj Close,Volume
2021-03-01,33.59000015258789,33.93000030517578,33.5099983215332,33.689998626708984,33.36127471923828,30407800
2021-03-02,33.68000030517578,33.88999938964844,33.5,33.5099983215332,33.18302917480469,27670400
2021-03-03,33.5099983215332,34.45000076293945,33.439998626708984,34.38999938964844,34.054443359375,46020200
2021-03-04,34.2599983215332,35.09000015258789,33.84000015258789,34.20000076293945,33.86629867553711,45449600
2021-03-05,34.290000915527344,34.54999923706055,33.959999084472656,34.38999938964844,34.054443359375,30589900
2021-03-08,34.47999954223633,34.869998931884766,34.33000183105469,34.349998474121094,34.014835357666016,24352300
2021-03-09,34.540000915527344,34.849998474121094,34.439998626708984,34.45000076293945,34.113861083984375,25167100
2021-03-10,34.63999938964844,35.13999938964844,34.52000045776367,34.93000030517578,34.589176177978516,33501800
2021-03-11,35.06999969482422,35.119998931884766,34.65999984741211,34.709999084472656,34.37132263183594,24557900
2021-03-12,34.560001373291016,34.97999954223633,34.5099983215332,34.939998626708984,34.59907531738281,16342400
2021-03-15,35.0099983215332,35.43000030517578,34.959999084472656,35.40999984741211,35.064491271972656,21896100
2021-03-16,35.470001220703125,35.86000061035156,35.310001373291016,35.83000183105469,35.48039627075195,25022400
2021-03-17,35.83000183105469,35.959999084472656,35.119998931884766,35.790000915527344,35.4407844543457,42540100
2021-03-18,35.529998779296875,35.970001220703125,35.52000045776367,35.77000045776367,35.42097854614258,24729800
2021-03-19,35.75,35.81999969482422,35.470001220703125,35.529998779296875,35.183319091796875,48348900
2021-03-22,35.47999954223633,36.0099983215332,35.36000061035156,36.0,35.64873504638672,25427500
2021-03-23,35.81999969482422,35.93000030517578,35.31999969482422,35.36000061035156,35.01498031616211,27970500
2021-03-24,35.47999954223633,35.93000030517578,35.369998931884766,35.61000061035156,35.262542724609375,22883400
2021-03-25,35.650001525878906,35.790000915527344,35.25,35.66999816894531,35.32195281982422,24875300
2021-03-26,35.68000030517578,36.290000915527344,35.63999938964844,36.25,35.896297454833984,27944500
2021-03-29,36.029998779296875,36.7400016784668,35.900001525878906,36.619998931884766,36.2626838684082,27004800
2021-03-30,36.59000015258789,36.630001068115234,36.02000045776367,36.11000061035156,35.75766372680664,26303300
2021-03-31,36.150001525878906,36.43000030517578,36.040000915527344,36.22999954223633,35.87649154663086,26582700
2021-04-01,36.29999923706055,36.45000076293945,36.02000045776367,36.29999923706055,35.94580841064453,21319900
